building_name,building_id,room_id,room_name,type,type_name,capacity
Eirberg,5,110,EIR-004,13.0,Herbergi,
Eirberg,5,230,EIR201B,7.0,Skrifstofa,
Eirberg,5,1756,EIR-ÁRM 402 sérstofa,7.0,Skrifstofa,8.0
Eirberg,5,126,EIR-103,13.0,Herbergi,
Eirberg,5,176,EIR-024,13.0,Herbergi,
Eirberg,5,177,EIR-025,13.0,Herbergi,
Eirberg,5,187,EIR-115,13.0,Herbergi,
Eirberg,5,130,EIR-139,13.0,Herbergi,
Eirberg,5,131,EIR-144,13.0,Herbergi,
Eirberg,5,134,EIR-148,13.0,Herbergi,
Eirberg,5,135,EIR-149,13.0,Herbergi,
Eirberg,5,136,EIR-151,13.0,Herbergi,
Eirberg,5,137,EIR-152,13.0,Herbergi,
Eirberg,5,138,EIR-158,13.0,Herbergi,
Eirberg,5,140,EIR-205,7.0,Skrifstofa,
Eirberg,5,141,EIR-210,13.0,Herbergi,
Eirberg,5,142,EIR-216,13.0,Herbergi,
Eirberg,5,143,EIR-225,13.0,Herbergi,
Eirberg,5,144,EIR-226,13.0,Herbergi,
Eirberg,5,145,EIR-234,13.0,Herbergi,
Eirberg,5,146,EIR-235,13.0,Herbergi,
Eirberg,5,147,EIR-236,13.0,Herbergi,
Eirberg,5,148,EIR-237,13.0,Herbergi,
Eirberg,5,149,EIR-242,13.0,Herbergi,
Eirberg,5,150,EIR-243,13.0,Herbergi,
Eirberg,5,151,EIR-244,13.0,Herbergi,
Eirberg,5,258,EIR-306A,7.0,Skrifstofa,
Eirberg,5,153,EIR-246,13.0,Herbergi,
Eirberg,5,154,EIR-247,13.0,Herbergi,
Eirberg,5,1965,EIR-023B sérstofa,3.0,Kennslustofa,50.0
Eirberg,5,1856,EIR-100C sameinað 101C,21.0,Opið rými,
Eirberg,5,155,EIR-248,13.0,Herbergi,
Eirberg,5,156,EIR-249,13.0,Herbergi,
Eirberg,5,157,EIR-250,13.0,Herbergi,
Eirberg,5,160,EIR-305,13.0,Herbergi,
Eirberg,5,161,EIR-318,13.0,Herbergi,
Eirberg,5,162,EIR-328,13.0,Herbergi,
Eirberg,5,163,EIR-330,13.0,Herbergi,
Eirberg,5,165,EIR-343,13.0,Herbergi,
Eirberg,5,164,EIR-342,13.0,Herbergi,
Eirberg,5,185,EIR-113,13.0,Herbergi,
Eirberg,5,178,EIR-026,13.0,Herbergi,
Eirberg,5,179,EIR-027,13.0,Herbergi,
Eirberg,5,180,EIR-028,13.0,Herbergi,
Eirberg,5,181,EIR-029,13.0,Herbergi,
Eirberg,5,182,EIR-032,13.0,Herbergi,
Eirberg,5,209,EIR-035,13.0,Herbergi,
Eirberg,5,210,EIR-037,13.0,Herbergi,
Eirberg,5,211,EIR-038,13.0,Herbergi,
Eirberg,5,212,EIR-043,13.0,Herbergi,
Eirberg,5,213,EIR-044,13.0,Herbergi,
Eirberg,5,127,EIR-106,13.0,Herbergi,
Eirberg,5,183,EIR-111,13.0,Herbergi,
Eirberg,5,184,EIR-112,13.0,Herbergi,
Eirberg,5,186,EIR-114,13.0,Herbergi,
Eirberg,5,188,EIR-116,13.0,Herbergi,
Eirberg,5,189,EIR-117,13.0,Herbergi,
Eirberg,5,190,EIR-118,13.0,Herbergi,
Eirberg,5,191,EIR-119,13.0,Herbergi,
Eirberg,5,192,EIR-120,13.0,Herbergi,
Eirberg,5,193,EIR-121,13.0,Herbergi,
Eirberg,5,194,EIR-122,13.0,Herbergi,
Eirberg,5,195,EIR-123,13.0,Herbergi,
Eirberg,5,196,EIR-124,13.0,Herbergi,
Eirberg,5,197,EIR-125,13.0,Herbergi,
Eirberg,5,198,EIR-126,13.0,Herbergi,
Eirberg,5,199,EIR-127,13.0,Herbergi,
Eirberg,5,200,EIR-128,13.0,Herbergi,
Eirberg,5,201,EIR-129,13.0,Herbergi,
Eirberg,5,202,EIR-130,13.0,Herbergi,
Eirberg,5,203,EIR-131,13.0,Herbergi,
Eirberg,5,204,EIR-132,13.0,Herbergi,
Eirberg,5,205,EIR-133,13.0,Herbergi,
Eirberg,5,206,EIR-134,13.0,Herbergi,
Eirberg,5,207,EIR-135,13.0,Herbergi,
Eirberg,5,128,EIR-136,13.0,Herbergi,
Eirberg,5,129,EIR-137,13.0,Herbergi,
Eirberg,5,132,EIR-145,13.0,Herbergi,
Eirberg,5,133,EIR-146,13.0,Herbergi,
Eirberg,5,208,EIR-002,13.0,Herbergi,
Eirberg,5,117,EIR-011,13.0,Herbergi,
Eirberg,5,118,EIR-012,13.0,Herbergi,
Eirberg,5,166,EIR-014,13.0,Herbergi,
Eirberg,5,215,EIR-046,13.0,Herbergi,
Eirberg,5,217,EIR-104,13.0,Herbergi,
Eirberg,5,220,EIR-108,13.0,Herbergi,
Eirberg,5,221,EIR-109,13.0,Herbergi,
Eirberg,5,223,EIR-138,13.0,Herbergi,
Eirberg,5,293,EIR-140,13.0,Herbergi,
Eirberg,5,225,EIR-147,13.0,Herbergi,
Eirberg,5,226,EIR-150,13.0,Herbergi,
Eirberg,5,291,EIR-153,13.0,Herbergi,
Eirberg,5,292,EIR-155,13.0,Herbergi,
Eirberg,5,229,EIR-157,13.0,Herbergi,
Eirberg,5,231,EIR-204,7.0,Skrifstofa,
Eirberg,5,234,EIR-208,13.0,Herbergi,
Eirberg,5,236,EIR-211,13.0,Herbergi,
Eirberg,5,237,EIR-212,13.0,Herbergi,
Eirberg,5,238,EIR-213,13.0,Herbergi,
Eirberg,5,239,EIR-214,13.0,Herbergi,
Eirberg,5,240,EIR-215,13.0,Herbergi,
Eirberg,5,242,EIR-218,13.0,Herbergi,
Eirberg,5,244,EIR-220,13.0,Herbergi,
Eirberg,5,245,EIR-221,13.0,Herbergi,
Eirberg,5,246,EIR-222,13.0,Herbergi,
Eirberg,5,247,EIR-223,13.0,Herbergi,
Eirberg,5,248,EIR-224,13.0,Herbergi,
Eirberg,5,251,EIR-229,13.0,Herbergi,
Eirberg,5,252,EIR-230,13.0,Herbergi,
Eirberg,5,253,EIR-231,13.0,Herbergi,
Eirberg,5,254,EIR-232,13.0,Herbergi,
Eirberg,5,282,EIR-333,13.0,Herbergi,
Eirberg,5,296,EIR-238,13.0,Herbergi,
Eirberg,5,257,EIR-304,13.0,Herbergi,
Eirberg,5,260,EIR-308,23.0,Lesstofa,
Eirberg,5,261,EIR-309,13.0,Herbergi,
Eirberg,5,262,EIR-310,13.0,Herbergi,
Eirberg,5,263,EIR-311,13.0,Herbergi,
Eirberg,5,264,EIR-312,13.0,Herbergi,
Eirberg,5,265,EIR-313,13.0,Herbergi,
Eirberg,5,222,EIR110C verknám,31.0,Annað,
Eirberg,5,233,EIR203B,7.0,Skrifstofa,
Eirberg,5,267,EIR-315,13.0,Herbergi,
Eirberg,5,268,EIR-316,13.0,Herbergi,
Eirberg,5,269,EIR-317,13.0,Herbergi,
Eirberg,5,270,EIR-319,13.0,Herbergi,
Eirberg,5,271,EIR-320,13.0,Herbergi,
Eirberg,5,272,EIR-321,13.0,Herbergi,
Eirberg,5,273,EIR-322,13.0,Herbergi,
Eirberg,5,274,EIR-323,13.0,Herbergi,
Eirberg,5,275,EIR-324,13.0,Herbergi,
Eirberg,5,276,EIR-325,13.0,Herbergi,
Eirberg,5,277,EIR-326,13.0,Herbergi,
Eirberg,5,278,EIR-327,13.0,Herbergi,
Eirberg,5,279,EIR-329,13.0,Herbergi,
Eirberg,5,280,EIR-331,13.0,Herbergi,
Eirberg,5,283,EIR-334,13.0,Herbergi,
Eirberg,5,281,EIR-332,13.0,Herbergi,
Eirberg,5,255,EIR-233,13.0,Herbergi,
Eirberg,5,284,EIR-335,13.0,Herbergi,
Eirberg,5,285,EIR-336,13.0,Herbergi,
Eirberg,5,286,EIR-337,13.0,Herbergi,
Eirberg,5,287,EIR-338,13.0,Herbergi,
Eirberg,5,288,EIR-339,13.0,Herbergi,
Eirberg,5,290,EIR-341,13.0,Herbergi,
Eirberg,5,232,EIR-206,7.0,Skrifstofa,
Eirberg,5,299,EIR-1534,13.0,Herbergi,
Eirberg,5,228,EIR-156,13.0,Herbergi,
Eirberg,5,294,EIR-141,13.0,Herbergi,
Eirberg,5,295,EIR-142,13.0,Herbergi,
Eirberg,5,224,EIR-143,13.0,Herbergi,
Eirberg,5,297,EIR-240,13.0,Herbergi,
Eirberg,5,298,EIR-241,13.0,Herbergi,
Eirberg,5,256,EIR-302,13.0,Herbergi,
Eirberg,5,227,EIR-154,13.0,Herbergi,
Eirberg,5,301,EIR-030,13.0,Herbergi,
Eirberg,5,214,EIR-045,13.0,Herbergi,
Eirberg,5,300,EIR-013,13.0,Herbergi,
Eirberg,5,1395,EIR101C,3.0,Kennslustofa,84.0
Eirberg,5,109,"EIR003C, Hermann",24.0,Verknámsstofa,8.0
Eirberg,5,219,"EIR107C, ekki til",24.0,Verknámsstofa,
Eirberg,5,218,EIR105C,3.0,Kennslustofa,54.0
Eirberg,5,243,"EIR-223B, sérstofa",3.0,Kennslustofa,18.0
Eirberg,5,1416,EIR227B - heimastofa í ljósmóðurfr.,3.0,Kennslustofa,
Eirberg,5,1780,EIR203A-Sérfundarherbergi,31.0,Annað,
Eirberg,5,1398,"EIR203C, færnistofa",24.0,Verknámsstofa,24.0
Eirberg,5,2094,"EIR203Ca, færnistofa",24.0,Verknámsstofa,24.0
Eirberg,5,2093,"EIR201Ca, færnistofa",24.0,Verknámsstofa,24.0
Eirberg,5,139,EIR201A-fundarh/seminar,31.0,Annað,
Eirberg,5,1397,"EIR201C, færnistofa",24.0,Verknámsstofa,12.0
Eirberg,5,1399,"EIR205C, færnistofa",24.0,Verknámsstofa,24.0
Eirberg,5,235,"EIR209C, færnistofa",24.0,Verknámsstofa,24.0
Eirberg,5,112,EIR-006,13.0,Herbergi,
Eirberg,5,119,EIR-033,13.0,Herbergi,
Eirberg,5,120,EIR-034,13.0,Herbergi,
Eirberg,5,121,EIR-036,13.0,Herbergi,
Eirberg,5,122,EIR-039,13.0,Herbergi,
Eirberg,5,123,EIR-040,13.0,Herbergi,
Eirberg,5,124,EIR-041,13.0,Herbergi,
Eirberg,5,125,EIR-042,13.0,Herbergi,
Eirberg,5,241,EIR-217,13.0,Herbergi,
Eirberg,5,249,EIR-227,13.0,Herbergi,
Eirberg,5,250,EIR-228,13.0,Herbergi,
Eirberg,5,289,EIR-340,13.0,Herbergi,
Eirberg,5,113,EIR-007,13.0,Herbergi,
Eirberg,5,114,EIR-008,13.0,Herbergi,
Eirberg,5,115,EIR-009,13.0,Herbergi,
Eirberg,5,167,EIR-015,13.0,Herbergi,
Eirberg,5,168,EIR-016,13.0,Herbergi,
Eirberg,5,169,EIR-017,13.0,Herbergi,
Eirberg,5,170,EIR-018,13.0,Herbergi,
Eirberg,5,171,EIR-019,13.0,Herbergi,
Eirberg,5,172,EIR-020,13.0,Herbergi,
Eirberg,5,173,EIR-021,13.0,Herbergi,
Eirberg,5,174,EIR-022,13.0,Herbergi,
Eirberg,5,175,EIR-023,13.0,Herbergi,
Eirberg,5,108,EIR001A-endurlífgun,24.0,Verknámsstofa,
Eirberg,5,159,EIR-303,13.0,Herbergi,
Eirberg,5,1400,EIR325B,3.0,Kennslustofa,18.0
Eirberg,5,1401,EIR321B sérstofa,3.0,Kennslustofa,18.0
Eirberg,5,1396,EIR103C,3.0,Kennslustofa,100.0
Endurmenntun,35,1270,"CS, tölvuver (kjallara)",4.0,Tölvuver,6.0
Endurmenntun,35,1455,Elja - EKKI H.Í.,29.0,Kennslustofa Endurmenntun,40.0
Endurmenntun,35,1456,Elding - EKKI H.Í.,29.0,Kennslustofa Endurmenntun,40.0
Endurmenntun,35,1286,Náma - EKKI H.Í.,29.0,Kennslustofa Endurmenntun,90.0
Endurmenntun,35,1306,Neisti - EKKI H.Í.,29.0,Kennslustofa Endurmenntun,40.0
Endurmenntun,35,1454,Efling - EKKI H.Í.,29.0,Kennslustofa Endurmenntun,35.0
Endurmenntun,35,1412,Naustið,3.0,Kennslustofa,28.0
Fjarkennsla,138,1972,Fjarkennsla,3.0,Kennslustofa,
Fjarkennsla,138,1939,HJÚ-Fjarkennsla 2,1.0,Fyrirlestrasalur,
Fjarkennsla,138,2001,MON-Fjarkennsla,26.0,Fjarkennslustofa,
Fjarkennsla,138,2000,Verkleg kennsla LYF,3.0,Kennslustofa,
Fjarkennsla,138,1999,LYF-Fjarkennsla 1,3.0,Kennslustofa,
Fjarkennsla,138,1940,HJÚ-Fjarkennsla 3,1.0,Fyrirlestrasalur,
Fjarkennsla,138,1956,SJÚ-Fjarkennsla 3,3.0,Kennslustofa,
Fjarkennsla,138,1949,TAL-Fjarkennsla 1,3.0,Kennslustofa,
Fjarkennsla,138,1937,FVS-Fjarkennsla 3,3.0,Kennslustofa,
Fjarkennsla,138,1950,HGF-Fjarkennsla 1,3.0,Kennslustofa,
Fjarkennsla,138,1955,SJÚ-Fjarkennsla 2,3.0,Kennslustofa,
Fjarkennsla,138,1954,SJÚ-Fjarkennsla 1,3.0,Kennslustofa,
Fjarkennsla,138,1938,HJÚ-Fjarkennsla 1,3.0,Kennslustofa,
Fjarkennsla,138,1957,SJÚ-Fjarkennsla 4,3.0,Kennslustofa,
Fjarkennsla,138,1941,VON-Fjarkennsla 2,3.0,Kennslustofa,
Fjarkennsla,138,1942,HUG-Fjarkennsla 1,3.0,Kennslustofa,
Fjarkennsla,138,1943,HUG-Fjarkennsla 2,3.0,Kennslustofa,
Fjarkennsla,138,1945,MVS-Fjarkennsla 2,3.0,Kennslustofa,
Fjarkennsla,138,1946,MVS-Fjarkennsla 3,3.0,Kennslustofa,
Fjarkennsla,138,1947,HVS-Fjarkennsla 1,3.0,Kennslustofa,
Fjarkennsla,138,1948,LÆK-Fjarkennsla 1,3.0,Kennslustofa,
Fjarkennsla,138,1944,MVS-Fjarkennsla 1,3.0,Kennslustofa,
gimli,147,,,,,
Gimli,76,1857,G-337,7.0,Skrifstofa,
Gimli,76,1952,"G-104, lesrými",23.0,Lesstofa,
Gimli,76,1953,"G-105, lesrými",23.0,Lesstofa,
Gimli,76,1719,G-227A,7.0,Skrifstofa,
Gimli,76,1771,G-207,7.0,Skrifstofa,
Gimli,76,1589,G-135,7.0,Skrifstofa,
Gimli,76,1458,G-101,31.0,Annað,
Gimli,76,80,G-124,25.0,Vinnurými,
Gimli,76,2072,G-310,7.0,Skrifstofa,
Gimli,76,1570,G-212 - sérrými,5.0,Fundarherbergi,
Gimli,76,1585,G-129,7.0,Skrifstofa,
Gimli,76,1566,G-206,7.0,Skrifstofa,
Gimli,76,1567,G-208,7.0,Skrifstofa,
Gimli,76,1568,G-210,7.0,Skrifstofa,
Gimli,76,1571,G-213,7.0,Skrifstofa,
Gimli,76,1572,G-214,7.0,Skrifstofa,
Gimli,76,1586,G-130,7.0,Skrifstofa,
Gimli,76,1573,G-215,7.0,Skrifstofa,
Gimli,76,1574,G-216,7.0,Skrifstofa,
Gimli,76,1576,G-217,7.0,Skrifstofa,
Gimli,76,1577,G-218,7.0,Skrifstofa,
Gimli,76,1565,G-205,7.0,Skrifstofa,
Gimli,76,1578,G-219,7.0,Skrifstofa,
Gimli,76,1579,G-220,7.0,Skrifstofa,
Gimli,76,1593,G-221,7.0,Skrifstofa,
Gimli,76,1594,G-235,7.0,Skrifstofa,
Gimli,76,1587,G-131,7.0,Skrifstofa,
Gimli,76,1588,G-132,7.0,Skrifstofa,
Gimli,76,1591,G-137,7.0,Skrifstofa,
Gimli,76,1592,G-138,7.0,Skrifstofa,
Gimli,76,1575,G-202,7.0,Skrifstofa,
Gimli,76,1569,G-211,7.0,Skrifstofa,
Gimli,76,1595,G-236,7.0,Skrifstofa,
Gimli,76,1596,G-237,7.0,Skrifstofa,
Gimli,76,1597,G-238,7.0,Skrifstofa,
Gimli,76,1598,G-239,7.0,Skrifstofa,
Gimli,76,1599,G-240,7.0,Skrifstofa,
Gimli,76,1600,G-241,7.0,Skrifstofa,
Gimli,76,1601,G-243,7.0,Skrifstofa,
Gimli,76,1602,G-244,7.0,Skrifstofa,
Gimli,76,1603,G-245,7.0,Skrifstofa,
Gimli,76,1604,G-246,7.0,Skrifstofa,
Gimli,76,1605,G-247,7.0,Skrifstofa,
Gimli,76,1606,G-248,7.0,Skrifstofa,
Gimli,76,1332,G-139,3.0,Kennslustofa,30.0
Gimli,76,2092,G-136A - Tölvuver,4.0,Tölvuver,38.0
Gimli,76,1590,G-136,23.0,Lesstofa,
Gimli,76,1411,"G-100, opið rými",21.0,Opið rými,
Gimli,76,1418,G-222,7.0,Skrifstofa,
Gimli,76,1419,G-223,7.0,Skrifstofa,
Gimli,76,1420,G-226,7.0,Skrifstofa,
Gimli,76,1421,G-227,7.0,Skrifstofa,
Gimli,76,1422,G-230,7.0,Skrifstofa,
Gimli,76,1336,G-301- ekki til almennra nota,5.0,Fundarherbergi,16.0
Gimli,76,1424,G-233,7.0,Skrifstofa,
Gimli,76,1425,G-242,7.0,Skrifstofa,
Gimli,76,1427,G-112,7.0,Skrifstofa,
Gimli,76,1428,G-113,7.0,Skrifstofa,
Gimli,76,1429,G-114,7.0,Skrifstofa,
Gimli,76,1430,G-115,7.0,Skrifstofa,
Gimli,76,1331,G-103,7.0,Skrifstofa,
Gimli,76,1431,G-116,7.0,Skrifstofa,
Gimli,76,1432,G-117,7.0,Skrifstofa,
Gimli,76,1433,G-118,7.0,Skrifstofa,
Gimli,76,1434,G-119,7.0,Skrifstofa,
Gimli,76,1435,G-120,7.0,Skrifstofa,
Gimli,76,1437,G-122,7.0,Skrifstofa,
Gimli,76,1438,G-123,7.0,Skrifstofa,
Gimli,76,1439,G-125,7.0,Skrifstofa,
Gimli,76,1440,G-126,7.0,Skrifstofa,
Gimli,76,1441,G-127,7.0,Skrifstofa,
Gimli,76,1442,G-128,7.0,Skrifstofa,
Gimli,76,1451,G-228,7.0,Skrifstofa,
Gimli,76,1426,G-111,7.0,Skrifstofa,
Gimli,76,1453,G-231,7.0,Skrifstofa,
Gimli,76,1423,G-232,7.0,Skrifstofa,
Gimli,76,1607,G-249,7.0,Skrifstofa,
Gimli,76,1609,G-251,7.0,Skrifstofa,
Gimli,76,1610,G-252,7.0,Skrifstofa,
Gimli,76,1621,G-302,7.0,Skrifstofa,
Gimli,76,1622,G-303,7.0,Skrifstofa,
Gimli,76,1623,G-304,7.0,Skrifstofa,
Gimli,76,1625,G-306,7.0,Skrifstofa,
Gimli,76,1629,G-312,7.0,Skrifstofa,
Gimli,76,1626,G-307,7.0,Skrifstofa,
Gimli,76,1627,G-308,7.0,Skrifstofa,
Gimli,76,1628,G-311,7.0,Skrifstofa,
Gimli,76,1624,G-305,7.0,Skrifstofa,
Gimli,76,1630,G-313,7.0,Skrifstofa,
Gimli,76,1631,G-314,7.0,Skrifstofa,
Gimli,76,1632,G-315,7.0,Skrifstofa,
Gimli,76,1634,G-317,7.0,Skrifstofa,
Gimli,76,1635,G-318,7.0,Skrifstofa,
Gimli,76,1636,G-319,7.0,Skrifstofa,
Gimli,76,1637,G-320,7.0,Skrifstofa,
Gimli,76,1638,G-321,7.0,Skrifstofa,
Gimli,76,1642,G-325,7.0,Skrifstofa,
Gimli,76,1643,G-326,7.0,Skrifstofa,
Gimli,76,1644,G-327,7.0,Skrifstofa,
Gimli,76,1645,G-328,7.0,Skrifstofa,
Gimli,76,1564,G-204,7.0,Skrifstofa,
Gimli,76,1436,G-121,7.0,Skrifstofa,
Gimli,76,1452,G-133,7.0,Skrifstofa,
Gimli,76,1583,G-224,7.0,Skrifstofa,
Gimli,76,1580,G-225,7.0,Skrifstofa,
Gimli,76,1443,G-229,7.0,Skrifstofa,
Gimli,76,1608,G-250,7.0,Skrifstofa,
Gimli,76,1581,G-253,7.0,Skrifstofa,
Gimli,76,1582,G-254,7.0,Skrifstofa,
Gimli,76,1633,G-316,7.0,Skrifstofa,
Gimli,76,1640,G-323,7.0,Skrifstofa,
Gimli,76,1641,G-324,7.0,Skrifstofa,
Gimli,76,1639,G-322,7.0,Skrifstofa,
Gróska,139,1977,Gr-324,7.0,Skrifstofa,2.0
Gróska,139,1985,"Gr-315, Barbara",31.0,Annað,4.0
Gróska,139,1976,"Gr-326, Charles",31.0,Annað,8.0
Gróska,139,1978,"Gr-328, Douglas",31.0,Annað,1.0
Gróska,139,1981,"Gr-327, Edsger",31.0,Annað,4.0
Gróska,139,1982,"Gr-325, Frances",31.0,Annað,2.0
Gróska,139,1983,Gr-323,31.0,Annað,
Gróska,139,1984,"Gr-321, Ada sérstofa",31.0,Annað,26.0
Gróska,139,1986,Gr-305,2.0,Dæmaver,8.0
Gróska,139,1987,Gr-302,7.0,Skrifstofa,1.0
Gróska,139,1988,Gr-304,7.0,Skrifstofa,1.0
Gróska,139,1991,Gr-312,7.0,Skrifstofa,2.0
Gróska,139,1989,Gr-306,7.0,Skrifstofa,1.0
Gróska,139,1990,Gr-308,7.0,Skrifstofa,1.0
Gróska,139,1996,Gr-320,2.0,Dæmaver,8.0
Gróska,139,1992,Gr-314,7.0,Skrifstofa,4.0
Gróska,139,1993,Gr-316,7.0,Skrifstofa,4.0
Gróska,139,1994,"Gr-310, Alan",31.0,Annað,4.0
Gróska,139,1995,Gr-318,2.0,Dæmaver,4.0
Gróska,139,1997,Gr-322,7.0,Skrifstofa,2.0
Hagi,54,1333,Hagi-116,23.0,Lesstofa,
Hagi,54,973,Ha-112,7.0,Skrifstofa,
Hagi,54,983,Ha-208,7.0,Skrifstofa,
Hagi,54,984,Ha-209,7.0,Skrifstofa,
Hagi,54,1002,Ha-308,8.0,Kaffistofa,
Hagi,54,1004,Ha-310,8.0,Kaffistofa,
Hagi,54,1005,Ha-312,7.0,Skrifstofa,
Hagi,54,1006,Ha-313,7.0,Skrifstofa,
Hagi,54,1007,Ha-315,7.0,Skrifstofa,
Hagi,54,1008,Ha-316,7.0,Skrifstofa,
Hagi,54,1009,Ha-317,7.0,Skrifstofa,
Hagi,54,1010,Ha-318,7.0,Skrifstofa,
Hagi,54,1011,Ha-320,7.0,Skrifstofa,
Hagi,54,1012,Ha-321,7.0,Skrifstofa,
Hagi,54,1013,Ha-322,7.0,Skrifstofa,
Hagi,54,1016,Ha-325,7.0,Skrifstofa,
Hagi,54,1017,Ha-326,7.0,Skrifstofa,
Hagi,54,1018,Ha-327,7.0,Skrifstofa,
Hagi,54,1019,Ha-328,7.0,Skrifstofa,
Hagi,54,1020,Ha-329,7.0,Skrifstofa,
Hagi,54,1021,Ha-330,7.0,Skrifstofa,
Hagi,54,1023,Ha-332,7.0,Skrifstofa,
Hagi,54,1024,Ha-333,7.0,Skrifstofa,
Hagi,54,1025,Ha-334,7.0,Skrifstofa,
Hagi,54,1026,Ha-335,7.0,Skrifstofa,
Hagi,54,1027,"Hagi-336, fundarh. sér",5.0,Fundarherbergi,
Hagi,54,1003,"Hagi-309, fundarh. sér",5.0,Fundarherbergi,
Hagi,54,1015,Ha-324,7.0,Skrifstofa,
Hagi,54,1285,Ha-206,25.0,Vinnurými,
Hagi,54,1304,,13.0,Herbergi,0.0
Hagi,54,1014,Ha-323,7.0,Skrifstofa,
Hagi,54,1022,Ha-331,7.0,Skrifstofa,
Hagi,54,974,Ha-119,9.0,Lab,
Hagi,54,975,Ha-120,9.0,Lab,
Hagi,54,976,Ha-122,9.0,Lab,
Hagi,54,977,Ha-125,9.0,Lab,
Hagi,54,978,Ha-126,9.0,Lab,
Hagi,54,979,Ha-130,9.0,Lab,
Hagi,54,980,Ha-136,9.0,Lab,
Hagi,54,985,Ha-210,9.0,Lab,
Hagi,54,986,Ha-211,9.0,Lab,
Hagi,54,987,Ha-212,9.0,Lab,
Hagi,54,991,Ha-216,9.0,Lab,
Hagi,54,989,Ha-214,9.0,Lab,
Hagi,54,990,Ha-215,9.0,Lab,
Hagi,54,982,Ha-207,9.0,Lab,
Hagi,54,981,Ha-202,9.0,Lab,
Hagi,54,992,Ha-217,9.0,Lab,
Hagi,54,993,Ha-218,9.0,Lab,
Hagi,54,994,Ha-219,9.0,Lab,
Hagi,54,995,Ha-220,9.0,Lab,
Hagi,54,996,Ha-221,9.0,Lab,
Hagi,54,997,Ha-222,9.0,Lab,
Hagi,54,998,Ha-223,9.0,Lab,
Hagi,54,999,Ha-303,9.0,Lab,
Hagi,54,1000,Ha-304,9.0,Lab,
Hagi,54,1001,Ha-305,9.0,Lab,
Hagi,54,988,Hagi-213,3.0,Kennslustofa,34.0
Hagi,54,972,Hagi-104,3.0,Kennslustofa,47.0
Háskólabíó,49,1263,HB-1,3.0,Kennslustofa,296.0
Háskólabíó,49,1265,HB-3,3.0,Kennslustofa,100.0
Háskólabíó,49,1273,HB-Miðjan,21.0,Opið rými,
Háskólabíó,49,1274,HB-Stóri salur,31.0,Annað,978.0
Háskólabíó,49,1264,HB-2,3.0,Kennslustofa,203.0
Háskólabíó,49,1266,HB-4,3.0,Kennslustofa,90.0
Háskólabíó,49,1267,HB-5,3.0,Kennslustofa,27.0
Háskólabíó,49,1721,,1.0,Fyrirlestrasalur,
Háskólasetur,14,1543,,7.0,Skrifstofa,
Háskólatorg,74,1908,Ht-700,18.0,Sundlaug,
Háskólatorg,74,1325,HT-300,5.0,Fundarherbergi,22.0
Háskólatorg,74,1330,HT-207,7.0,Skrifstofa,
Háskólatorg,74,1457,HT-204,7.0,Skrifstofa,
Háskólatorg,74,1311,HT-102,3.0,Kennslustofa,180.0
Háskólatorg,74,1314,HT-104,3.0,Kennslustofa,100.0
Háskólatorg,74,1312,HT-105,3.0,Kennslustofa,180.0
Háskólatorg,74,1698,HT-118 bókist í Outlook,5.0,Fundarherbergi,8.0
Háskólatorg,74,1752,HT-334 bókist í Outlook,5.0,Fundarherbergi,6.0
Háskólatorg,74,1313,HT-103,3.0,Kennslustofa,100.0
Háskólatorg,74,1951,HT-208,7.0,Skrifstofa,
Háskólatorg,74,1695,HT-315,7.0,Skrifstofa,
Háskólatorg,74,1685,"HT-201, LITLA TORG",11.0,Veislusalur,99.0
Háskólatorg,74,1618,"HT-100, veggpláss",21.0,Opið rými,
Háskólatorg,74,1651,HT-317,7.0,Skrifstofa,
Háskólatorg,74,1652,HT-318,7.0,Skrifstofa,
Háskólatorg,74,1653,HT-319,7.0,Skrifstofa,
Háskólatorg,74,1654,HT-320,7.0,Skrifstofa,
Háskólatorg,74,1655,HT-321,7.0,Skrifstofa,
Háskólatorg,74,1656,HT-322,7.0,Skrifstofa,
Háskólatorg,74,1657,HT-323,7.0,Skrifstofa,
Háskólatorg,74,1659,HT-327,7.0,Skrifstofa,
Háskólatorg,74,1660,HT-332,7.0,Skrifstofa,
Háskólatorg,74,1662,HT-336,7.0,Skrifstofa,
Háskólatorg,74,1410,"HT-100, gólfpláss",21.0,Opið rými,
Háskólatorg,74,1329,"HT-200, Almenningur",21.0,Opið rými,
Háskólatorg,74,1658,HT-325,7.0,Skrifstofa,
Háskólatorg,74,1661,HT-333,7.0,Skrifstofa,
Háskólatorg,74,1327,HT-303 sérrými FS,7.0,Skrifstofa,18.0
Háskólatorg,74,1672,HT-316,7.0,Skrifstofa,
Háskólatorg,74,1696,HT-315 henda,7.0,Skrifstofa,
Háskólatorg,74,1326,"HT-301, skrifstofa",7.0,Skrifstofa,
Háskólatorg,74,1328,"HT-302 - tölvuver, Aðgengissetur",4.0,Tölvuver,11.0
Háskólatorg,74,1315,HT-101,3.0,Kennslustofa,56.0
Íþróttahús - Háteigsvegi,93,1392,Íþróttahús v/Háteigsveg,17.0,Íþróttahús,
Íþróttahús - Sæmundargötu 6,44,1686,"Í-115, íþróttasalur",6.0,Íþróttasalur,
Íþróttahús - Sæmundargötu 6,44,1687,"Í-220, tækjasalur",6.0,Íþróttasalur,
Íþróttahús - Sæmundargötu 6,44,919,Í-103,7.0,Skrifstofa,
