course1,course2,n_students
2023SJÚ411G20250,2023SJÚ408G20250,35
2023SJÚ408G20250,2023SJÚ412G20250,33
2023SJÚ412G20250,2023SJÚ408G20250,33
2023SJÚ409G20250,2023SJÚ411G20250,37
2023SJÚ411G20250,2023SJÚ409G20250,37
2023SJÚ409G20250,2023SJÚ412G20250,34
2023SJÚ412G20250,2023SJÚ409G20250,34
2023SJÚ411G20250,2023SJÚ412G20250,35
2023SJÚ412G20250,2023SJÚ411G20250,35
2023HVS202G20250,2023LÆK220G20250,76
2023LÆK220G20250,2023HVS202G20250,76
2023HVS202G20250,2023LÆK221G20250,76
2023LÆK221G20250,2023HVS202G20250,76
2023HVS202G20250,2023LÆK222G20250,76
2023LÆK222G20250,2023HVS202G20250,76
2023HVS202G20250,2023LÆK223G20250,76
2023LÆK223G20250,2023HVS202G20250,76
2023HVS202G20250,2023LÆK224G20250,76
2023LÆK224G20250,2023HVS202G20250,76
2023HVS202G20250,2023LÆK225G20250,76
2023LÆK225G20250,2023HVS202G20250,76
2023HVS202G20250,2023LÆK226G20250,76
2023LÆK226G20250,2023HVS202G20250,76
2023LÆK220G20250,2023LÆK221G20250,76
2023LÆK221G20250,2023LÆK220G20250,76
2023LÆK220G20250,2023LÆK222G20250,76
2023LÆK222G20250,2023LÆK220G20250,76
2023LÆK220G20250,2023LÆK223G20250,76
2023LÆK223G20250,2023LÆK220G20250,76
2023LÆK220G20250,2023LÆK224G20250,76
2023LÆK224G20250,2023LÆK220G20250,76
2023LÆK220G20250,2023LÆK225G20250,76
2023LÆK225G20250,2023LÆK220G20250,76
2023LÆK220G20250,2023LÆK226G20250,76
2023LÆK226G20250,2023LÆK220G20250,76
2023LÆK221G20250,2023LÆK222G20250,76
2023LÆK222G20250,2023LÆK221G20250,76
2023LÆK221G20250,2023LÆK223G20250,77
2023LÆK223G20250,2023LÆK221G20250,77
2023LÆK221G20250,2023LÆK224G20250,77
2023LÆK224G20250,2023LÆK221G20250,77
2023LÆK221G20250,2023LÆK225G20250,77
2023LÆK225G20250,2023LÆK221G20250,77
2023LÆK221G20250,2023LÆK226G20250,77
2023LÆK226G20250,2023LÆK221G20250,77
2023LÆK222G20250,2023LÆK223G20250,76
2023LÆK223G20250,2023LÆK222G20250,76
2023LÆK222G20250,2023LÆK224G20250,76
2023LÆK224G20250,2023LÆK222G20250,76
2023LÆK222G20250,2023LÆK225G20250,76
2023LÆK225G20250,2023LÆK222G20250,76
2023LÆK222G20250,2023LÆK226G20250,76
2023LÆK226G20250,2023LÆK222G20250,76
2023LÆK223G20250,2023LÆK224G20250,77
2023LÆK224G20250,2023LÆK223G20250,77
2023LÆK223G20250,2023LÆK225G20250,77
2023LÆK225G20250,2023LÆK223G20250,77
2023LÆK223G20250,2023LÆK226G20250,77
2023LÆK226G20250,2023LÆK223G20250,77
2023LÆK224G20250,2023LÆK225G20250,77
2023LÆK225G20250,2023LÆK224G20250,77
2023LÆK224G20250,2023LÆK226G20250,77
2023LÆK226G20250,2023LÆK224G20250,77
2023LÆK225G20250,2023LÆK226G20250,77
2023LÆK226G20250,2023LÆK225G20250,77
3031ENS201G20250,3031ENS204G20250,62
3031ENS204G20250,3031ENS201G20250,62
3031ENS201G20250,3031ENS205G20250,57
3031ENS205G20250,3031ENS201G20250,57
3031ENS201G20250,3031POL206G20250,1
3031POL206G20250,3031ENS201G20250,1
3031ENS204G20250,3031ENS205G20250,66
3031ENS205G20250,3031ENS204G20250,66
3031ENS204G20250,3031POL206G20250,2
3031POL206G20250,3031ENS204G20250,2
3031ENS205G20250,3031POL206G20250,1
3031POL206G20250,3031ENS205G20250,1
4042MAL003F20250,4043UME208F20250,11
4043UME208F20250,4042MAL003F20250,11
4042MAL003F20250,4044FAG201F20250,1
4044FAG201F20250,4042MAL003F20250,1
4042MAL003F20250,4044SFG203M20250,1
4044SFG203M20250,4042MAL003F20250,1
4042MAL003F20250,4044ÍET206F20250,2
4044ÍET206F20250,4042MAL003F20250,2
4043UME208F20250,4044FAG201F20250,4
4044FAG201F20250,4043UME208F20250,4
4043UME208F20250,4044SFG203M20250,3
4044SFG203M20250,4043UME208F20250,3
4043UME208F20250,4044ÍET206F20250,5
4044ÍET206F20250,4043UME208F20250,5
4044FAG201F20250,4044SFG203M20250,5
4044SFG203M20250,4044FAG201F20250,5
4044FAG201F20250,4044ÍET206F20250,31
4044ÍET206F20250,4044FAG201F20250,31
4044SFG203M20250,4044ÍET206F20250,7
4044ÍET206F20250,4044SFG203M20250,7
5051VON006G20250,5055STÆ205G20250,15
5055STÆ205G20250,5051VON006G20250,15
5051VON006G20250,5056BYG201G20250,14
5056BYG201G20250,5051VON006G20250,14
5051VON006G20250,5056BYG202G20250,13
5056BYG202G20250,5051VON006G20250,13
5051VON006G20250,5056UMV203G20250,14
5056UMV203G20250,5051VON006G20250,14
5055STÆ203G20250,5056BYG201G20250,30
5056BYG201G20250,5055STÆ203G20250,30
5055STÆ203G20250,5056BYG202G20250,29
5056BYG202G20250,5055STÆ203G20250,29
5055STÆ203G20250,5056UMV203G20250,29
5056UMV203G20250,5055STÆ203G20250,29
5055STÆ205G20250,5056BYG201G20250,21
5056BYG201G20250,5055STÆ205G20250,21
5055STÆ205G20250,5056BYG202G20250,19
5056BYG202G20250,5055STÆ205G20250,19
5055STÆ205G20250,5056UMV203G20250,22
5056UMV203G20250,5055STÆ205G20250,22
5056BYG201G20250,5056BYG202G20250,41
5056BYG202G20250,5056BYG201G20250,41
5056BYG201G20250,5056UMV203G20250,42
5056UMV203G20250,5056BYG201G20250,42
5056BYG202G20250,5056UMV203G20250,41
5056UMV203G20250,5056BYG202G20250,41
3033ÍSE014G20250,3033ÍSE201G20250,5
3033ÍSE201G20250,3033ÍSE014G20250,5
3033ÍSE014G20250,3033ÍSE204G20250,5
3033ÍSE204G20250,3033ÍSE014G20250,5
3033ÍSE014G20250,3033ÍSE205G20250,3
3033ÍSE205G20250,3033ÍSE014G20250,3
3033ÍSE201G20250,3033ÍSE204G20250,83
3033ÍSE204G20250,3033ÍSE201G20250,83
3033ÍSE201G20250,3033ÍSE205G20250,84
3033ÍSE205G20250,3033ÍSE201G20250,84
3033ÍSE204G20250,3033ÍSE205G20250,78
3033ÍSE205G20250,3033ÍSE204G20250,78
2025SÁL204F20250,2025SÁL232F20250,11
2025SÁL232F20250,2025SÁL204F20250,11
2025SÁL204F20250,2025SÁL233M20250,10
2025SÁL233M20250,2025SÁL204F20250,10
2025SÁL204F20250,2025SÁL236F20250,11
2025SÁL236F20250,2025SÁL204F20250,11
2025SÁL204F20250,2025SÁL247F20250,10
2025SÁL247F20250,2025SÁL204F20250,10
2025SÁL232F20250,2025SÁL233M20250,10
2025SÁL233M20250,2025SÁL232F20250,10
2025SÁL232F20250,2025SÁL236F20250,21
2025SÁL236F20250,2025SÁL232F20250,21
2025SÁL232F20250,2025SÁL247F20250,10
2025SÁL247F20250,2025SÁL232F20250,10
2025SÁL233M20250,2025SÁL236F20250,10
2025SÁL236F20250,2025SÁL233M20250,10
2025SÁL233M20250,2025SÁL247F20250,10
2025SÁL247F20250,2025SÁL233M20250,10
2025SÁL236F20250,2025SÁL247F20250,10
2025SÁL247F20250,2025SÁL236F20250,10
1011MAN507M20250,1015STJ439G20250,2
1015STJ439G20250,1011MAN507M20250,2
1011MAN507M20250,3033MFR602M20250,2
3033MFR602M20250,1011MAN507M20250,2
1011MAN507M20250,3033MFR703M20250,2
3033MFR703M20250,1011MAN507M20250,2
1015STJ439G20250,3033MFR602M20250,2
3033MFR602M20250,1015STJ439G20250,2
1015STJ439G20250,3033MFR703M20250,1
3033MFR703M20250,1015STJ439G20250,1
3033MFR602M20250,3033MFR703M20250,1
3033MFR703M20250,3033MFR602M20250,1
3031SÆN203G20250,3031SÆN205G20250,13
3031SÆN205G20250,3031SÆN203G20250,13
3031SÆN203G20250,3031SÆN211G20250,12
3031SÆN211G20250,3031SÆN203G20250,12
3031SÆN203G20250,3033ÍSE025G20250,2
3033ÍSE025G20250,3031SÆN203G20250,2
3031SÆN203G20250,4042MEX020G20250,1
4042MEX020G20250,3031SÆN203G20250,1
3031SÆN205G20250,3031SÆN211G20250,12
3031SÆN211G20250,3031SÆN205G20250,12
3031SÆN205G20250,3033ÍSE025G20250,1
3033ÍSE025G20250,3031SÆN205G20250,1
3031SÆN205G20250,4042MEX020G20250,1
4042MEX020G20250,3031SÆN205G20250,1
3031SÆN211G20250,3033ÍSE025G20250,1
3033ÍSE025G20250,3031SÆN211G20250,1
3031SÆN211G20250,4042MEX020G20250,1
4042MEX020G20250,3031SÆN211G20250,1
3033ÍSE025G20250,4042MEX020G20250,4
4042MEX020G20250,3033ÍSE025G20250,4
1013HAG201G20250,1016VIÐ401G20250,43
1016VIÐ401G20250,1013HAG201G20250,43
1013HAG201G20250,1016VIÐ402G20250,44
1016VIÐ402G20250,1013HAG201G20250,44
1013HAG201G20250,1016VIÐ404G20250,41
1016VIÐ404G20250,1013HAG201G20250,41
1013HAG201G20250,1016VIÐ415G20250,42
1016VIÐ415G20250,1013HAG201G20250,42
1016VIÐ401G20250,1016VIÐ402G20250,48
1016VIÐ402G20250,1016VIÐ401G20250,48
1016VIÐ401G20250,1016VIÐ404G20250,52
1016VIÐ404G20250,1016VIÐ401G20250,52
1016VIÐ401G20250,1016VIÐ415G20250,50
1016VIÐ415G20250,1016VIÐ401G20250,50
1016VIÐ402G20250,1016VIÐ404G20250,98
1016VIÐ404G20250,1016VIÐ402G20250,98
1016VIÐ402G20250,1016VIÐ415G20250,99
1016VIÐ415G20250,1016VIÐ402G20250,99
1016VIÐ404G20250,1016VIÐ415G20250,101
1016VIÐ415G20250,1016VIÐ404G20250,101
5054RAF602M20250,5054RAF614M20250,6
5054RAF614M20250,5054RAF602M20250,6
5054RAF602M20250,5054RAF620M20250,11
5054RAF620M20250,5054RAF602M20250,11
5054RAF602M20250,5054TÖV602M20250,6
5054TÖV602M20250,5054RAF602M20250,6
5054RAF602M20250,5055STÆ405G20250,11
5055STÆ405G20250,5054RAF602M20250,11
5054RAF614M20250,5054RAF620M20250,12
5054RAF620M20250,5054RAF614M20250,12
5054RAF614M20250,5054TÖV602M20250,8
5054TÖV602M20250,5054RAF614M20250,8
5054RAF614M20250,5055STÆ405G20250,12
5055STÆ405G20250,5054RAF614M20250,12
5054RAF620M20250,5054TÖV602M20250,10
5054TÖV602M20250,5054RAF620M20250,10
5054RAF620M20250,5055STÆ405G20250,17
5055STÆ405G20250,5054RAF620M20250,17
5054TÖV602M20250,5055STÆ405G20250,12
5055STÆ405G20250,5054TÖV602M20250,12
1015OSS202F20250,1015OSS204F20250,52
1015OSS204F20250,1015OSS202F20250,52
5055STÆ020G20250,5055STÆ202G20250,11
5055STÆ202G20250,5055STÆ020G20250,11
5055STÆ020G20250,5055STÆ203G20250,39
5055STÆ203G20250,5055STÆ020G20250,39
5055STÆ020G20250,5055STÆ207G20250,11
5055STÆ207G20250,5055STÆ020G20250,11
5055STÆ020G20250,5055STÆ210G20250,40
5055STÆ210G20250,5055STÆ020G20250,40
5055STÆ202G20250,5055STÆ203G20250,12
5055STÆ203G20250,5055STÆ202G20250,12
5055STÆ202G20250,5055STÆ207G20250,14
5055STÆ207G20250,5055STÆ202G20250,14
5055STÆ202G20250,5055STÆ210G20250,13
5055STÆ210G20250,5055STÆ202G20250,13
5055STÆ203G20250,5055STÆ207G20250,12
5055STÆ207G20250,5055STÆ203G20250,12
5055STÆ203G20250,5055STÆ210G20250,47
5055STÆ210G20250,5055STÆ203G20250,47
5055STÆ207G20250,5055STÆ210G20250,13
5055STÆ210G20250,5055STÆ207G20250,13
1016VIÐ283F20250,1016VIÐ284F20250,5
1016VIÐ284F20250,1016VIÐ283F20250,5
1016VIÐ283F20250,1016VIÐ285F20250,1
1016VIÐ285F20250,1016VIÐ283F20250,1
1016VIÐ283F20250,1016VIÐ288F20250,2
1016VIÐ288F20250,1016VIÐ283F20250,2
1016VIÐ283F20250,1016VIÐ290F20250,12
1016VIÐ290F20250,1016VIÐ283F20250,12
1016VIÐ284F20250,1016VIÐ285F20250,3
1016VIÐ285F20250,1016VIÐ284F20250,3
1016VIÐ284F20250,1016VIÐ288F20250,5
1016VIÐ288F20250,1016VIÐ284F20250,5
1016VIÐ284F20250,1016VIÐ290F20250,5
1016VIÐ290F20250,1016VIÐ284F20250,5
1016VIÐ285F20250,1016VIÐ288F20250,1
1016VIÐ288F20250,1016VIÐ285F20250,1
1016VIÐ285F20250,1016VIÐ290F20250,1
1016VIÐ290F20250,1016VIÐ285F20250,1
1016VIÐ288F20250,1016VIÐ290F20250,18
1016VIÐ290F20250,1016VIÐ288F20250,18
5051HBV401G20250,5051REI202G20250,12
5051REI202G20250,5051HBV401G20250,12
5051HBV401G20250,5051TÖL403G20250,64
5051TÖL403G20250,5051HBV401G20250,64
5051HBV401G20250,5054TÖV201G20250,29
5054TÖV201G20250,5051HBV401G20250,29
5051HBV401G20250,5055STÆ203G20250,13
5055STÆ203G20250,5051HBV401G20250,13
5051REI202G20250,5051TÖL403G20250,14
5051TÖL403G20250,5051REI202G20250,14
5051REI202G20250,5054TÖV201G20250,16
5054TÖV201G20250,5051REI202G20250,16
5051TÖL403G20250,5054TÖV201G20250,27
5054TÖV201G20250,5051TÖL403G20250,27
5051TÖL403G20250,5055STÆ203G20250,9
5055STÆ203G20250,5051TÖL403G20250,9
5054TÖV201G20250,5055STÆ203G20250,14
5055STÆ203G20250,5054TÖV201G20250,14
2021LJÓ008F20250,2021LJÓ404F20250,14
2021LJÓ404F20250,2021LJÓ008F20250,14
2021LJÓ008F20250,2021LJÓ443L20250,14
2021LJÓ443L20250,2021LJÓ008F20250,14
2021LJÓ404F20250,2021LJÓ443L20250,14
2021LJÓ443L20250,2021LJÓ404F20250,14
5052JAR414M20250,5052JAR419G20250,14
5052JAR419G20250,5052JAR414M20250,14
5052JAR414M20250,5052JAR420G20250,12
5052JAR420G20250,5052JAR414M20250,12
5052JAR414M20250,5052JAR421G20250,9
5052JAR421G20250,5052JAR414M20250,9
5052JAR419G20250,5052JAR420G20250,11
5052JAR420G20250,5052JAR419G20250,11
5052JAR419G20250,5052JAR421G20250,9
5052JAR421G20250,5052JAR419G20250,9
5052JAR420G20250,5052JAR421G20250,9
5052JAR421G20250,5052JAR420G20250,9
2021LJÓ203F20250,2021LJÓ205F20250,14
2021LJÓ205F20250,2021LJÓ203F20250,14
2021LJÓ203F20250,2021LJÓ210F20250,14
2021LJÓ210F20250,2021LJÓ203F20250,14
2021LJÓ203F20250,2021LJÓ211F20250,14
2021LJÓ211F20250,2021LJÓ203F20250,14
2021LJÓ205F20250,2021LJÓ210F20250,14
2021LJÓ210F20250,2021LJÓ205F20250,14
2021LJÓ205F20250,2021LJÓ211F20250,14
2021LJÓ211F20250,2021LJÓ205F20250,14
2021LJÓ210F20250,2021LJÓ211F20250,14
2021LJÓ211F20250,2021LJÓ210F20250,14
5051IÐN201G20250,5051IÐN202G20250,35
5051IÐN202G20250,5051IÐN201G20250,35
5051IÐN201G20250,5051TÖL203G20250,23
5051TÖL203G20250,5051IÐN201G20250,23
5051IÐN201G20250,5051VON006G20250,12
5051VON006G20250,5051IÐN201G20250,12
5051IÐN201G20250,5055STÆ203G20250,23
5055STÆ203G20250,5051IÐN201G20250,23
5051IÐN202G20250,5051TÖL203G20250,23
5051TÖL203G20250,5051IÐN202G20250,23
5051IÐN202G20250,5051VON006G20250,11
5051VON006G20250,5051IÐN202G20250,11
5051IÐN202G20250,5055STÆ203G20250,22
5055STÆ203G20250,5051IÐN202G20250,22
5055EÐL013G20250,5055EÐL205G20250,6
5055EÐL205G20250,5055EÐL013G20250,6
5055EÐL013G20250,5055EÐL206G20250,17
5055EÐL206G20250,5055EÐL013G20250,17
5055EÐL013G20250,5055EÐL207G20250,17
5055EÐL207G20250,5055EÐL013G20250,17
5055EÐL013G20250,5055STÆ203G20250,16
5055STÆ203G20250,5055EÐL013G20250,16
5055EÐL013G20250,5055STÆ205G20250,14
5055STÆ205G20250,5055EÐL013G20250,14
5055EÐL013G20250,5055STÆ210G20250,4
5055STÆ210G20250,5055EÐL013G20250,4
5055EÐL013G20250,5055STÆ211G20250,17
5055STÆ211G20250,5055EÐL013G20250,17
5055EÐL205G20250,5055EÐL206G20250,9
5055EÐL206G20250,5055EÐL205G20250,9
5055EÐL205G20250,5055EÐL207G20250,8
5055EÐL207G20250,5055EÐL205G20250,8
5055EÐL205G20250,5055STÆ203G20250,9
5055STÆ203G20250,5055EÐL205G20250,9
5055EÐL205G20250,5055STÆ205G20250,7
5055STÆ205G20250,5055EÐL205G20250,7
5055EÐL205G20250,5055STÆ210G20250,4
5055STÆ210G20250,5055EÐL205G20250,4
5055EÐL205G20250,5055STÆ211G20250,9
5055STÆ211G20250,5055EÐL205G20250,9
5055EÐL206G20250,5055EÐL207G20250,24
5055EÐL207G20250,5055EÐL206G20250,24
5055EÐL206G20250,5055STÆ203G20250,23
5055STÆ203G20250,5055EÐL206G20250,23
5055EÐL206G20250,5055STÆ205G20250,20
5055STÆ205G20250,5055EÐL206G20250,20
5055EÐL206G20250,5055STÆ210G20250,10
5055STÆ210G20250,5055EÐL206G20250,10
5055EÐL206G20250,5055STÆ211G20250,19
5055STÆ211G20250,5055EÐL206G20250,19
5055EÐL207G20250,5055STÆ203G20250,20
5055STÆ203G20250,5055EÐL207G20250,20
5055EÐL207G20250,5055STÆ205G20250,20
5055STÆ205G20250,5055EÐL207G20250,20
5055EÐL207G20250,5055STÆ210G20250,6
5055STÆ210G20250,5055EÐL207G20250,6
5055EÐL207G20250,5055STÆ211G20250,18
5055STÆ211G20250,5055EÐL207G20250,18
5055STÆ203G20250,5055STÆ211G20250,19
5055STÆ211G20250,5055STÆ203G20250,19
5055STÆ205G20250,5055STÆ210G20250,23
5055STÆ210G20250,5055STÆ205G20250,23
5055STÆ205G20250,5055STÆ211G20250,15
5055STÆ211G20250,5055STÆ205G20250,15
5055STÆ210G20250,5055STÆ211G20250,6
5055STÆ211G20250,5055STÆ210G20250,6
1011ÞJÓ437G20250,3034FOR423G20250,3
3034FOR423G20250,1011ÞJÓ437G20250,3
4042KEN213F20250,4044SFG206F20250,35
4044SFG206F20250,4042KEN213F20250,35
5054TUG401G20250,5054TUG402G20250,11
5054TUG402G20250,5054TUG401G20250,11
5054TUG401G20250,5054TUG403G20250,11
5054TUG403G20250,5054TUG401G20250,11
5054TUG401G20250,5054TÆK412G20250,12
5054TÆK412G20250,5054TUG401G20250,12
5054TUG401G20250,5054TÆK413G20250,12
5054TÆK413G20250,5054TUG401G20250,12
5054TUG401G20250,5054TÆK414G20250,12
5054TÆK414G20250,5054TUG401G20250,12
5054TUG402G20250,5054TUG403G20250,11
5054TUG403G20250,5054TUG402G20250,11
5054TUG402G20250,5054TÆK412G20250,12
5054TÆK412G20250,5054TUG402G20250,12
5054TUG402G20250,5054TÆK413G20250,12
5054TÆK413G20250,5054TUG402G20250,12
5054TUG402G20250,5054TÆK414G20250,11
5054TÆK414G20250,5054TUG402G20250,11
5054TUG403G20250,5054TÆK412G20250,11
5054TÆK412G20250,5054TUG403G20250,11
5054TUG403G20250,5054TÆK413G20250,11
5054TÆK413G20250,5054TUG403G20250,11
5054TUG403G20250,5054TÆK414G20250,11
5054TÆK414G20250,5054TUG403G20250,11
5054TÆK412G20250,5054TÆK413G20250,13
5054TÆK413G20250,5054TÆK412G20250,13
5054TÆK412G20250,5054TÆK414G20250,12
5054TÆK414G20250,5054TÆK412G20250,12
5054TÆK413G20250,5054TÆK414G20250,12
5054TÆK414G20250,5054TÆK413G20250,12
5055EÐL207G20250,5055EÐL401G20250,2
5055EÐL401G20250,5055EÐL207G20250,2
5055EÐL207G20250,5055EÐL404M20250,1
5055EÐL404M20250,5055EÐL207G20250,1
5055EÐL207G20250,5055EÐL523M20250,1
5055EÐL523M20250,5055EÐL207G20250,1
5055EÐL207G20250,5055STÆ405G20250,2
5055STÆ405G20250,5055EÐL207G20250,2
5055EÐL401G20250,5055EÐL523M20250,3
5055EÐL523M20250,5055EÐL401G20250,3
5055EÐL401G20250,5055STÆ203G20250,2
5055STÆ203G20250,5055EÐL401G20250,2
5055EÐL401G20250,5055STÆ205G20250,3
5055STÆ205G20250,5055EÐL401G20250,3
5055EÐL404M20250,5055EÐL523M20250,3
5055EÐL523M20250,5055EÐL404M20250,3
5055EÐL404M20250,5055STÆ203G20250,1
5055STÆ203G20250,5055EÐL404M20250,1
5055EÐL404M20250,5055STÆ205G20250,4
5055STÆ205G20250,5055EÐL404M20250,4
5055EÐL523M20250,5055STÆ203G20250,1
5055STÆ203G20250,5055EÐL523M20250,1
5055EÐL523M20250,5055STÆ205G20250,1
5055STÆ205G20250,5055EÐL523M20250,1
5055EÐL523M20250,5055STÆ405G20250,3
5055STÆ405G20250,5055EÐL523M20250,3
1016MBA101L20250,1016MBA222F20250,28
1016MBA222F20250,1016MBA101L20250,28
1016MBA101L20250,1016MBA227F20250,28
1016MBA227F20250,1016MBA101L20250,28
1016MBA101L20250,1016MBA228F20250,28
1016MBA228F20250,1016MBA101L20250,28
1016MBA222F20250,1016MBA227F20250,28
1016MBA227F20250,1016MBA222F20250,28
1016MBA222F20250,1016MBA228F20250,28
1016MBA228F20250,1016MBA222F20250,28
1016MBA227F20250,1016MBA228F20250,28
1016MBA228F20250,1016MBA227F20250,28
4041ÞRS401G20250,4041ÞRS402G20250,57
4041ÞRS402G20250,4041ÞRS401G20250,57
4041ÞRS401G20250,4041ÞRS412G20250,55
4041ÞRS412G20250,4041ÞRS401G20250,55
4041ÞRS402G20250,4041ÞRS412G20250,63
4041ÞRS412G20250,4041ÞRS402G20250,63
5051TÖL212M20250,5051TÖL213M20250,5
5051TÖL213M20250,5051TÖL212M20250,5
1011AFB001F20250,1011FÉL0A4F20250,12
1011FÉL0A4F20250,1011AFB001F20250,12
3033ÍSL205G20250,3033ÍSL206G20250,9
3033ÍSL206G20250,3033ÍSL205G20250,9
3033ÍSL205G20250,3033ÍSL209G20250,12
3033ÍSL209G20250,3033ÍSL205G20250,12
3033ÍSL206G20250,3033ÍSL209G20250,8
3033ÍSL209G20250,3033ÍSL206G20250,8
1016VIÐ264L20250,1016VIÐ602G20250,18
1016VIÐ602G20250,1016VIÐ264L20250,18
1016VIÐ264L20250,1016VIÐ625G20250,21
1016VIÐ625G20250,1016VIÐ264L20250,21
1016VIÐ264L20250,1016VIÐ626G20250,46
1016VIÐ626G20250,1016VIÐ264L20250,46
1016VIÐ602G20250,1016VIÐ625G20250,16
1016VIÐ625G20250,1016VIÐ602G20250,16
1016VIÐ602G20250,1016VIÐ626G20250,22
1016VIÐ626G20250,1016VIÐ602G20250,22
1016VIÐ625G20250,1016VIÐ626G20250,16
1016VIÐ626G20250,1016VIÐ625G20250,16
3031ENS202G20250,3031ENS203G20250,47
3031ENS203G20250,3031ENS202G20250,47
3031ENS202G20250,3031ENS205G20250,54
3031ENS205G20250,3031ENS202G20250,54
3031ENS202G20250,3031MOM202G20250,46
3031MOM202G20250,3031ENS202G20250,46
3031ENS203G20250,3031ENS205G20250,59
3031ENS205G20250,3031ENS203G20250,59
3031ENS203G20250,3031MOM202G20250,55
3031MOM202G20250,3031ENS203G20250,55
3031ENS205G20250,3031MOM202G20250,49
3031MOM202G20250,3031ENS205G20250,49
1015ASK206F20250,1015ASK220F20250,25
1015ASK220F20250,1015ASK206F20250,25
1015ASK206F20250,1015STJ201F20250,11
1015STJ201F20250,1015ASK206F20250,11
1015ASK206F20250,1015STJ203F20250,16
1015STJ203F20250,1015ASK206F20250,16
1015ASK220F20250,1015STJ201F20250,11
1015STJ201F20250,1015ASK220F20250,11
1015ASK220F20250,1015STJ203F20250,15
1015STJ203F20250,1015ASK220F20250,15
1015STJ201F20250,1015STJ203F20250,11
1015STJ203F20250,1015STJ201F20250,11
4043NAF002F20250,4044SNU008F20250,2
4044SNU008F20250,4043NAF002F20250,2
1015STJ439G20250,1015STJ455G20250,15
1015STJ455G20250,1015STJ439G20250,15
1015STJ439G20250,1015STJ604G20250,8
1015STJ604G20250,1015STJ439G20250,8
1015STJ453G20250,1015STJ455G20250,26
1015STJ455G20250,1015STJ453G20250,26
1015STJ453G20250,1015STJ604G20250,10
1015STJ604G20250,1015STJ453G20250,10
1015STJ455G20250,1015STJ462G20250,21
1015STJ462G20250,1015STJ455G20250,21
1015STJ455G20250,1015STJ604G20250,14
1015STJ604G20250,1015STJ455G20250,14
1015STJ462G20250,1015STJ604G20250,11
1015STJ604G20250,1015STJ462G20250,11
1013HAG201G20250,1013HAG210G20250,53
1013HAG210G20250,1013HAG201G20250,53
1013HAG203G20250,1013HAG210G20250,55
1013HAG210G20250,1013HAG203G20250,55
1013HAG208G20250,1013HAG210G20250,43
1013HAG210G20250,1013HAG208G20250,43
1013HAG209G20250,1013HAG210G20250,51
1013HAG210G20250,1013HAG209G20250,51
5053LÍF058G20250,5053LÍF201G20250,53
5053LÍF201G20250,5053LÍF058G20250,53
5053LÍF058G20250,5053LÍF214G20250,29
5053LÍF214G20250,5053LÍF058G20250,29
5053LÍF058G20250,5055EFN214G20250,28
5055EFN214G20250,5053LÍF058G20250,28
5053LÍF058G20250,5055EFN215G20250,28
5055EFN215G20250,5053LÍF058G20250,28
5053LÍF058G20250,5055STÆ209G20250,54
5055STÆ209G20250,5053LÍF058G20250,54
5053LÍF201G20250,5053LÍF214G20250,35
5053LÍF214G20250,5053LÍF201G20250,35
5053LÍF201G20250,5055EFN214G20250,37
5055EFN214G20250,5053LÍF201G20250,37
5053LÍF201G20250,5055EFN215G20250,28
5055EFN215G20250,5053LÍF201G20250,28
5053LÍF201G20250,5055STÆ209G20250,59
5055STÆ209G20250,5053LÍF201G20250,59
5053LÍF214G20250,5055EFN214G20250,33
5055EFN214G20250,5053LÍF214G20250,33
5053LÍF214G20250,5055EFN215G20250,28
5055EFN215G20250,5053LÍF214G20250,28
5053LÍF214G20250,5055STÆ209G20250,34
5055STÆ209G20250,5053LÍF214G20250,34
5055EFN214G20250,5055EFN215G20250,59
5055EFN215G20250,5055EFN214G20250,59
5055EFN214G20250,5055STÆ209G20250,41
5055STÆ209G20250,5055EFN214G20250,41
5055EFN215G20250,5055STÆ209G20250,32
5055STÆ209G20250,5055EFN215G20250,32
5051HBV601G20250,5051HBV603G20250,6
5051HBV603G20250,5051HBV601G20250,6
2023SJÚ201F20250,2023SJÚ202F20250,27
2023SJÚ202F20250,2023SJÚ201F20250,27
2023SJÚ201F20250,2023SJÚ203F20250,25
2023SJÚ203F20250,2023SJÚ201F20250,25
2023SJÚ201F20250,2023SJÚ204F20250,26
2023SJÚ204F20250,2023SJÚ201F20250,26
2023SJÚ201F20250,2023SJÚ207F20250,25
2023SJÚ207F20250,2023SJÚ201F20250,25
2023SJÚ202F20250,2023SJÚ203F20250,25
2023SJÚ203F20250,2023SJÚ202F20250,25
2023SJÚ202F20250,2023SJÚ204F20250,26
2023SJÚ204F20250,2023SJÚ202F20250,26
2023SJÚ202F20250,2023SJÚ207F20250,25
2023SJÚ207F20250,2023SJÚ202F20250,25
2023SJÚ203F20250,2023SJÚ204F20250,25
2023SJÚ204F20250,2023SJÚ203F20250,25
2023SJÚ203F20250,2023SJÚ207F20250,25
2023SJÚ207F20250,2023SJÚ203F20250,25
2023SJÚ204F20250,2023SJÚ207F20250,25
2023SJÚ207F20250,2023SJÚ204F20250,25
5053LAN215F20250,5053LÍF201M20250,3
5053LÍF201M20250,5053LAN215F20250,3
5053LAN215F20250,5053UAU214M20250,3
5053UAU214M20250,5053LAN215F20250,3
5053LAN215F20250,5053UAU254F20250,2
5053UAU254F20250,5053LAN215F20250,2
5053LAN215F20250,5053UAU260M20250,4
